MECHANISM,SPECIATE_ID,SPECIES,MOLES
CB6R5_AE7,2940,IVOC,1
CB6R5_AE7,2941,IVOC,1
CB6R5_AE7,2942,IVOC,1
CB6R5_AE7,2943,OLE,1
CB6R5_AE7,2943,PAR,3
CB6R5_AE7,2944,OLE,1
CB6R5_AE7,2944,PAR,3
CB6R5_AE7,2944,UNR,1
CB6R5_AE7,2945,IVOC,1
CB6R5_AE7,2946,IVOC,1
CB6R5_AE7,2947,IVOC,1
CB6R5_AE7,2948,PAR,7
CB6R5_AE7,2949,IOLE,1
CB6R5_AE7,2949,PAR,1
CB6R5_AE7,2950,OLE,2
CB6R5_AE7,2950,PAR,2
CB6R5_AE7,2951,OLE,1
CB6R5_AE7,2951,PAR,1
CB6R5_AE7,2952,PAR,5
CB6R5_AE7,2953,IVOC,1
CB6R5_AE7,2954,KET,1
CB6R5_AE7,2954,PAR,5
CB6R5_AE7,2955,ALDX,1
CB6R5_AE7,2955,PAR,3
CB6R5_AE7,2956,IVOC,1
CB6R5_AE7,2957,PAR,3
CB6R5_AE7,2958,NVOL,1
CB6R5_AE7,2959,NVOL,1
CB6R5_AE7,2960,NVOL,1
CB6R5_AE7,2961,NVOL,1
CB6R5_AE7,2962,NVOL,1
CB6R5_AE7,2963,NVOL,1
CB6R5_AE7,2964,NVOL,1
CB6R5_AE7,2965,NVOL,1
CB6R5_AE7,2966,NVOL,1
CB6R5_AE7,2967,NVOL,1
CB6R5_AE7,2968,NVOL,1
CB6R5_AE7,2969,NVOL,1
CB6R5_AE7,2970,NVOL,1
CB6R5_AE7,2971,NVOL,1
CB6R5_AE7,2972,IVOC,1
CB6R5_AE7,2973,PAR,2
CB6R5_AE7,2974,IVOC,1
CB6R5_AE7,2975,NVOL,1
CB6R5_AE7,2976,NVOL,1
CB6R5_AE7,2977,IVOC,1
CB6R5_AE7,2978,NVOL,1
CB6R5_AE7,2979,NVOL,1
CB6R5_AE7,2980,NVOL,1
CB6R5_AE7,2981,IVOC,1
CB6R5_AE7,2982,IVOC,1
CB6R5_AE7,2983,IVOC,1
CB6R5_AE7,2984,IVOC,1
CB6R5_AE7,2985,NVOL,1
CB6R5_AE7,2986,NVOL,1
CB6R5_AE7,2987,NVOL,1
CB6R5_AE7,2988,NVOL,1
CB6R5_AE7,2989,NVOL,1
CB6R5_AE7,2990,NVOL,1
CB6R5_AE7,2991,NVOL,1
CB6R5_AE7,2992,NVOL,1
CB6R5_AE7,2993,NVOL,1
CB6R5_AE7,2994,NVOL,1
CB6R5_AE7,2995,NVOL,1
CB6R5_AE7,2996,NVOL,1
CB6R5_AE7,2997,NVOL,1
CB6R5_AE7,2998,IVOC,1
CB6R5_AE7,2999,UNR,1
CB6R5_AE7,3000,PAR,2
CB6R5_AE7,3000,UNR,1
CB6R5_AE7,3001,IOLE,1
CB6R5_AE7,3001,PAR,2
CB6R5_AE7,3002,OLE,1
CB6R5_AE7,3002,PAR,5
CB6R5_AE7,3003,OLE,1
CB6R5_AE7,3003,PAR,5
CB6R5_AE7,3004,OLE,1
CB6R5_AE7,3004,PAR,5
CB6R5_AE7,3005,IVOC,1
CB6R5_AE7,3006,PAR,2
CB6R5_AE7,3007,PAR,2
CB6R5_AE7,3007,UNR,1
CB6R5_AE7,3008,UNR,3
CB6R5_AE7,3009,OLE,2
CB6R5_AE7,3010,IOLE,1
CB6R5_AE7,3010,PAR,2
CB6R5_AE7,3011,IOLE,1
CB6R5_AE7,3011,PAR,2
CB6R5_AE7,3012,IOLE,1
CB6R5_AE7,3012,PAR,2
CB6R5_AE7,3013,IOLE,1
CB6R5_AE7,3014,KET,1
CB6R5_AE7,3014,OLE,1
CB6R5_AE7,3014,PAR,2
CB6R5_AE7,3015,OLE,1
CB6R5_AE7,3015,PAR,2
CB6R5_AE7,3016,PAR,3
CB6R5_AE7,3016,UNR,1
CB6R5_AE7,3017,OLE,1
CB6R5_AE7,3017,PAR,3
CB6R5_AE7,3018,OLE,2
CB6R5_AE7,3018,PAR,1
CB6R5_AE7,3019,KET,1
CB6R5_AE7,3019,OLE,1
CB6R5_AE7,3019,PAR,2
CB6R5_AE7,3020,KET,1
CB6R5_AE7,3020,PAR,4
CB6R5_AE7,3021,ALDX,1
CB6R5_AE7,3021,OLE,1
CB6R5_AE7,3021,PAR,1
CB6R5_AE7,3022,IVOC,1
CB6R5_AE7,3023,IVOC,1
CB6R5_AE7,3024,ALDX,1
CB6R5_AE7,3024,OLE,1
CB6R5_AE7,3024,PAR,1
CB6R5_AE7,3025,KET,2
CB6R5_AE7,3025,OLE,1
CB6R5_AE7,3025,PAR,1
CB6R5_AE7,3026,PAR,4
CB6R5_AE7,3026,UNR,1
CB6R5_AE7,3027,OLE,2
CB6R5_AE7,3027,PAR,2
CB6R5_AE7,3028,OLE,1
CB6R5_AE7,3028,PAR,4
CB6R5_AE7,3029,OLE,1
CB6R5_AE7,3029,PAR,2
CB6R5_AE7,3030,PAR,1
CB6R5_AE7,3030,TOL,1
CB6R5_AE7,3031,OLE,0.5
CB6R5_AE7,3031,XYLMN,1
CB6R5_AE7,3032,IVOC,1
CB6R5_AE7,3033,IVOC,1
CB6R5_AE7,3034,IVOC,1
CB6R5_AE7,3035,IVOC,1
CB6R5_AE7,3036,IVOC,1
CB6R5_AE7,3037,OLE,1
CB6R5_AE7,3037,PAR,1
CB6R5_AE7,3037,TOL,1
CB6R5_AE7,3038,TERP,1
CB6R5_AE7,3039,TERP,1
CB6R5_AE7,3040,IVOC,1
CB6R5_AE7,3043,PAR,5
CB6R5_AE7,3044,IVOC,1
CB6R5_AE7,3045,KET,1
CB6R5_AE7,3045,OLE,1
CB6R5_AE7,3045,PAR,2
CB6R5_AE7,3046,NVOL,1
CB6R5_AE7,3047,ALDX,1
CB6R5_AE7,3047,OLE,0.5
CB6R5_AE7,3047,PAR,2
CB6R5_AE7,3048,TOL,1
CB6R5_AE7,3049,IVOC,1
CB6R5_AE7,3050,PAR,6
CB6R5_AE7,3050,UNR,1
CB6R5_AE7,3051,IVOC,1
CB6R5_AE7,3052,PAR,2
CB6R5_AE7,3052,TOL,1
CB6R5_AE7,3053,PAR,5
CB6R5_AE7,3053,UNR,2
CB6R5_AE7,3054,IVOC,1
CB6R5_AE7,3055,IVOC,1
CB6R5_AE7,3056,PAR,5
CB6R5_AE7,3057,PAR,2
CB6R5_AE7,3057,UNR,5
CB6R5_AE7,3058,IVOC,1
CB6R5_AE7,3059,IVOC,1
CB6R5_AE7,3060,IVOC,1
CB6R5_AE7,3061,IVOC,1
CB6R5_AE7,3062,IVOC,1
CB6R5_AE7,3063,NVOL,1
CB6R5_AE7,3064,IVOC,1
CB6R5_AE7,3065,IVOC,1
CB6R5_AE7,3066,IVOC,1
CB6R5_AE7,3067,OLE,1
CB6R5_AE7,3067,PAR,2
CB6R5_AE7,3067,UNR,2
CB6R5_AE7,3068,IVOC,1
CB6R5_AE7,3069,PAR,7
CB6R5_AE7,3070,PAR,8
CB6R5_AE7,3070,UNR,1
CB6R5_AE7,3071,IVOC,1
CB6R5_AE7,3072,IVOC,1
CB6R5_AE7,3073,IVOC,1
CB6R5_AE7,3074,IVOC,1
CB6R5_AE7,3075,IVOC,1
CB6R5_AE7,3076,IVOC,1
CB6R5_AE7,3077,IVOC,1
CB6R5_AE7,3078,IVOC,1
CB6R5_AE7,3079,PAR,13
CB6R5_AE7,3079,UNR,3
CB6R5_AE7,3080,IVOC,1
CB6R5_AE7,3081,KET,1
CB6R5_AE7,3081,PAR,8
CB6R5_AE7,3082,PAR,4
CB6R5_AE7,3083,IVOC,1
CB6R5_AE7,3084,IVOC,1
CB6R5_AE7,3085,NVOL,1
CB6R5_AE7,3086,PAR,7
CB6R5_AE7,3086,UNR,1
CB6R5_AE7,3087,IVOC,1
CB6R5_AE7,3088,IVOC,1
CB6R5_AE7,3089,IVOC,1
CB6R5_AE7,3090,IVOC,1
CB6R5_AE7,3091,IVOC,1
CB6R5_AE7,3092,PAR,7
CB6R5_AE7,3093,NVOL,1
CB6R5_AE7,3094,PAR,2
CB6R5_AE7,3094,TOL,1
CB6R5_AE7,3095,IVOC,1
CB6R5_AE7,3096,IVOC,1
CB6R5_AE7,3097,IVOC,1
CB6R5_AE7,3098,IVOC,1
CB6R5_AE7,3099,TERP,1
CB6R5_AE7,3100,IVOC,1
CB6R5_AE7,3101,NVOL,1
CB6R5_AE7,3102,NVOL,1
CB6R5_AE7,3103,IVOC,1
CB6R5_AE7,3104,IVOC,1
CB6R5_AE7,3105,PAR,2
CB6R5_AE7,3106,NVOL,1
CB6R5_AE7,3107,IVOC,1
CB6R5_AE7,3108,OLE,1
CB6R5_AE7,3108,PAR,3
CB6R5_AE7,3108,UNR,1
CB6R5_AE7,3109,PAR,9
CB6R5_AE7,3110,PAR,6
CB6R5_AE7,3110,UNR,2
CB6R5_AE7,3111,NVOL,1
CB6R5_AE7,3112,IVOC,1
CB6R5_AE7,3113,IVOC,1
CB6R5_AE7,3114,NVOL,1
CB6R5_AE7,3115,PAR,4
CB6R5_AE7,3116,IVOC,1
CB6R5_AE7,3117,IVOC,1
CB6R5_AE7,3118,IVOC,1
CB6R5_AE7,3119,NVOL,1
CB6R5_AE7,3120,PAR,8
CB6R5_AE7,3121,IVOC,1
CB6R5_AE7,3122,IOLE,0.25
CB6R5_AE7,3122,OLE,0.5
CB6R5_AE7,3122,PAR,12
CB6R5_AE7,3123,PAR,11.413
CB6R5_AE7,3123,UNR,0.087
CB6R5_AE7,3124,IVOC,1
CB6R5_AE7,3125,PAR,6
CB6R5_AE7,3126,NVOL,1
CB6R5_AE7,3127,NVOL,1
CB6R5_AE7,3128,IVOC,1
CB6R5_AE7,3129,IVOC,1
CB6R5_AE7,3130,IVOC,1
CB6R5_AE7,3131,IVOC,1
CB6R5_AE7,3132,IVOC,1
CB6R5_AE7,3133,IVOC,1
CB6R5_AE7,3134,PAR,6
CB6R5_AE7,3135,IVOC,1
CB6R5_AE7,3136,NVOL,1
CB6R5_AE7,3137,NVOL,1
CB6R5_AE7,3138,OLE,1
CB6R5_AE7,3138,UNR,2
CB6R5_AE7,3139,IVOC,1
CB6R5_AE7,3140,IVOC,1
CB6R5_AE7,3141,NVOL,1
CB6R5_AE7,3142,IVOC,1
CB6R5_AE7,3143,OLE,1
CB6R5_AE7,3143,PAR,1
CB6R5_AE7,3143,UNR,1
CB6R5_AE7,3144,NVOL,1
CB6R5_AE7,3145,IVOC,1
CB6R5_AE7,3146,IVOC,1
CB6R5_AE7,3147,IVOC,1
CB6R5_AE7,3148,IVOC,1
CB6R5_AE7,3149,IVOC,1
CB6R5_AE7,3150,IVOC,1
CB6R5_AE7,3151,NVOL,1
CB6R5_AE7,3153,IVOC,1
CB6R5_AE7,3154,IVOC,1
CB6R5_AE7,3155,PAR,2
CB6R5_AE7,3155,UNR,1
CB6R5_AE7,3156,PAR,5
CB6R5_AE7,3157,IVOC,1
CB6R5_AE7,3158,IVOC,1
CB6R5_AE7,3159,IVOC,1
CB6R5_AE7,3160,NVOL,1
CB6R5_AE7,3161,IVOC,1
CB6R5_AE7,3162,PAR,4
CB6R5_AE7,3162,UNR,1
CB6R5_AE7,3163,IVOC,1
CB6R5_AE7,3164,PAR,6
CB6R5_AE7,3164,UNR,2
CB6R5_AE7,3165,PAR,8
CB6R5_AE7,3165,UNR,1
CB6R5_AE7,3166,IVOC,1
CB6R5_AE7,3167,IVOC,1
CB6R5_AE7,3168,PAR,4
CB6R5_AE7,3168,UNR,1
CB6R5_AE7,3169,PAR,7
CB6R5_AE7,3170,BENZ,0.0919
CB6R5_AE7,3170,IOLE,0.0019
CB6R5_AE7,3170,OLE,0.1314
CB6R5_AE7,3170,PAR,6.3295
CB6R5_AE7,3170,TOL,0.117
CB6R5_AE7,3170,UNR,1.8152
CB6R5_AE7,3170,XYLMN,0.0884
CB6R5_AE7,3171,NVOL,1
CB6R5_AE7,3172,BENZ,0.0931
CB6R5_AE7,3172,IOLE,0.0019
CB6R5_AE7,3172,OLE,0.1332
CB6R5_AE7,3172,PAR,6.416
CB6R5_AE7,3172,TOL,0.1186
CB6R5_AE7,3172,UNR,1.8401
CB6R5_AE7,3172,XYLMN,0.0896
CB6R5_AE7,3173,IVOC,1
CB6R5_AE7,3174,BENZ,0.0671
CB6R5_AE7,3174,IOLE,0.0014
CB6R5_AE7,3174,OLE,0.096
CB6R5_AE7,3174,PAR,4.6258
CB6R5_AE7,3174,TOL,0.0855
CB6R5_AE7,3174,UNR,1.3266
CB6R5_AE7,3174,XYLMN,0.0646
CB6R5_AE7,3175,PAR,2
CB6R5_AE7,3176,NVOL,1
CB6R5_AE7,3177,BENZ,0.121
CB6R5_AE7,3177,IOLE,0.0025
CB6R5_AE7,3177,OLE,0.173
CB6R5_AE7,3177,PAR,8.3368
CB6R5_AE7,3177,TOL,0.1542
CB6R5_AE7,3177,UNR,2.3909
CB6R5_AE7,3177,XYLMN,0.1164
CB6R5_AE7,3178,NVOL,1
CB6R5_AE7,3179,IVOC,1
CB6R5_AE7,3180,IVOC,1
CB6R5_AE7,3181,IVOC,1
CB6R5_AE7,3182,PAR,1
CB6R5_AE7,3182,TOL,1
CB6R5_AE7,3183,IVOC,1
CB6R5_AE7,3184,PAR,2
CB6R5_AE7,3184,UNR,2
CB6R5_AE7,3185,UNR,3
CB6R5_AE7,3186,UNR,2
CB6R5_AE7,3187,PAR,1
CB6R5_AE7,3187,UNR,4
CB6R5_AE7,3188,PAR,1
CB6R5_AE7,3188,UNR,4
CB6R5_AE7,3189,PAR,1
CB6R5_AE7,3189,UNR,4
CB6R5_AE7,3190,PAR,6
CB6R5_AE7,3190,UNR,1
CB6R5_AE7,3191,IVOC,1
CB6R5_AE7,3192,NVOL,1
CB6R5_AE7,3193,IVOC,1
CB6R5_AE7,3194,BENZ,0.1193
CB6R5_AE7,3194,IOLE,0.0025
CB6R5_AE7,3194,OLE,0.1706
CB6R5_AE7,3194,PAR,8.2217
CB6R5_AE7,3194,TOL,0.152
CB6R5_AE7,3194,UNR,2.3579
CB6R5_AE7,3194,XYLMN,0.1148
CB6R5_AE7,3195,IVOC,1
CB6R5_AE7,3196,PAR,9.9
CB6R5_AE7,3196,UNR,0.1
CB6R5_AE7,3197,PAR,10.9091
CB6R5_AE7,3197,UNR,0.0909
CB6R5_AE7,3198,PAR,11.9167
CB6R5_AE7,3198,UNR,0.0833
CB6R5_AE7,3199,IVOC,1
CB6R5_AE7,3200,PAR,4.8
CB6R5_AE7,3200,UNR,0.2
CB6R5_AE7,3201,PAR,5.8333
CB6R5_AE7,3201,UNR,0.1667
CB6R5_AE7,3202,PAR,6.8571
CB6R5_AE7,3202,UNR,0.1429
CB6R5_AE7,3203,PAR,7.875
CB6R5_AE7,3203,UNR,0.125
CB6R5_AE7,3204,PAR,8.8889
CB6R5_AE7,3204,UNR,0.1111
CB6R5_AE7,3205,PAR,2.75
CB6R5_AE7,3205,TOL,1
CB6R5_AE7,3205,UNR,0.25
CB6R5_AE7,3206,PAR,2
CB6R5_AE7,3206,XYLMN,1
CB6R5_AE7,3207,IVOC,1
CB6R5_AE7,3208,IVOC,1
CB6R5_AE7,3209,IVOC,1
CB6R5_AE7,3210,IVOC,1
CB6R5_AE7,3211,IVOC,1
CB6R5_AE7,3212,IVOC,1
CB6R5_AE7,3213,IVOC,1
CB6R5_AE7,3214,IVOC,1
CB6R5_AE7,3215,IVOC,1
CB6R5_AE7,3216,IVOC,1
CB6R5_AE7,3217,IVOC,1
CB6R5_AE7,3218,IVOC,1
CB6R5_AE7,3219,IVOC,1
CB6R5_AE7,3220,IVOC,1
CB6R5_AE7,3221,IVOC,1
CB6R5_AE7,3222,IVOC,1
CB6R5_AE7,3223,IVOC,1
CB6R5_AE7,3224,IVOC,1
CB6R5_AE7,3225,IVOC,1
CB6R5_AE7,3226,PAR,9.75
CB6R5_AE7,3226,UNR,0.25
CB6R5_AE7,3227,PAR,10.8
CB6R5_AE7,3227,UNR,0.2
CB6R5_AE7,3228,IVOC,1
CB6R5_AE7,3229,IVOC,1
CB6R5_AE7,3230,IVOC,1
CB6R5_AE7,3231,IVOC,1
CB6R5_AE7,3232,IVOC,1
CB6R5_AE7,3233,IVOC,1
CB6R5_AE7,3234,PAR,6
CB6R5_AE7,3235,IVOC,1
CB6R5_AE7,3236,IVOC,1
CB6R5_AE7,3237,IVOC,1
CB6R5_AE7,3238,IVOC,1
CB6R5_AE7,3239,NVOL,1
CB6R5_AE7,3240,NVOL,1
CB6R5_AE7,3241,NVOL,1
CB6R5_AE7,3242,NVOL,1
CB6R5_AE7,3243,IVOC,1
CB6R5_AE7,3244,IVOC,1
CB6R5_AE7,3245,NVOL,1
CB6R5_AE7,3246,NVOL,1
CB6R5_AE7,3247,NVOL,1
CB6R5_AE7,3248,NVOL,1
CB6R5_AE7,3249,NVOL,1
CB6R5_AE7,3250,NVOL,1
CB6R5_AE7,3251,NVOL,1
CB6R5_AE7,3252,NVOL,1
CB6R5_AE7,3253,NVOL,1
CB6R5_AE7,3254,NVOL,1
CB6R5_AE7,3255,UNR,1
CB6R5_AE7,3256,XYLMN,1
CB6R5_AE7,3256,PAR,2
CB6R5_AE7,3257,XYLMN,1
CB6R5_AE7,3257,PAR,3
CB6R5_AE7,3258,PAR,8
CB6R5_AE7,3259,PAR,10
CB6R5_AE7,3260,PAR,10
CB6R5_AE7,3261,IVOC,1
CB6R5_AE7,3262,IVOC,1
CB6R5_AE7,3263,PAR,8
CB6R5_AE7,3264,NVOL,1
CB6R5_AE7,3265,PAR,15
CB6R5_AE7,3266,PAR,8
CB6R5_AE7,3267,PAR,3
CB6R5_AE7,3268,IVOC,1
CB6R5_AE7,3269,UNR,1
CB6R5_AE7,3270,PAR,3
CB6R5_AE7,3271,PAR,3
CB6R5_AE7,3272,IVOC,1
CB6R5_AE7,3273,UNR,1
CB6R5_AE7,3274,PAR,9
CB6R5_AE7,3275,NVOL,1
CB6R5_AE7,3276,KET,1
CB6R5_AE7,3276,PAR,6
CB6R5_AE7,3277,IVOC,1
CB6R5_AE7,3278,IVOC,1
CB6R5_AE7,3279,PAR,12
CB6R5_AE7,3280,PAR,12
CB6R5_AE7,3281,IVOC,1
CB6R5_AE7,3282,PAR,6
CB6R5_AE7,3283,OLE,1
CB6R5_AE7,3283,PAR,6
CB6R5_AE7,3284,IVOC,1
CB6R5_AE7,3285,PAR,11
CB6R5_AE7,3286,APIN,1
CB6R5_AE7,3287,UNR,1
CB6R5_AE7,3288,PAR,10
CB6R5_AE7,3289,IVOC,1
CB6R5_AE7,3290,IVOC,1
CB6R5_AE7,3291,IVOC,1
CB6R5_AE7,3292,IVOC,1
CB6R5_AE7,3293,UNR,1
CB6R5_AE7,3294,UNR,1
CB6R5_AE7,3295,IVOC,1
CB6R5_AE7,3296,PAR,2
CB6R5_AE7,3297,IVOC,1
CB6R5_AE7,3298,NVOL,1
CB6R5_AE7,3299,NVOL,1
CB6R5_AE7,3300,TERP,1
CB6R5_AE7,3301,TERP,1
CB6R5_AE7,3302,IVOC,1
CB6R5_AE7,3303,PAR,6
CB6R5_AE7,3304,PAR,6
CB6R5_AE7,3305,IVOC,1
CB6R5_AE7,3306,IVOC,1
CB6R5_AE7,3307,PAR,10
CB6R5_AE7,3308,IVOC,1
CB6R5_AE7,3309,IVOC,1
CB6R5_AE7,3310,UNR,1
CB6R5_AE7,3311,UNR,1
CB6R5_AE7,3312,PAR,10
CB6R5_AE7,3313,PAR,10
CB6R5_AE7,3314,UNR,1
CB6R5_AE7,3315,PAR,10
CB6R5_AE7,3316,IVOC,1
CB6R5_AE7,3317,IVOC,1
CB6R5_AE7,3318,PAR,10
CB6R5_AE7,3319,IVOC,1
CB6R5_AE7,3320,UNR,1
CB6R5_AE7,3321,PAR,6
CB6R5_AE7,3322,AACD,1
CB6R5_AE7,3323,NVOL,1
CB6R5_AE7,3324,IVOC,1
CB6R5_AE7,3325,IVOC,1
CB6R5_AE7,3326,IVOC,1
CB6R5_AE7,3327,NVOL,1
CB6R5_AE7,3328,IVOC,1
CB6R5_AE7,3329,NVOL,1
CB6R5_AE7,3330,NVOL,1
CB6R5_AE7,3331,NVOL,1
CB6R5_AE7,3332,NVOL,1
CB6R5_AE7,3333,NVOL,1
CB6R5_AE7,3334,NVOL,1
CB6R5_AE7,3335,IVOC,1
CB6R5_AE7,3336,IVOC,1
CB6R5_AE7,3337,IVOC,1
CB6R5_AE7,3338,IVOC,1
CB6R5_AE7,3339,XYLMN,1
CB6R5_AE7,3339,PAR,2
CB6R5_AE7,3340,TOL,1
CB6R5_AE7,3341,NVOL,1
CB6R5_AE7,3342,NVOL,1
CB6R5_AE7,3343,NVOL,1
CB6R5_AE7,3344,NVOL,1
CB6R5_AE7,3345,NVOL,1
CB6R5_AE7,3346,IVOC,1
CB6R5_AE7,3347,IVOC,1
CB6R5_AE7,3348,IVOC,1
CB6R5_AE7,3349,NAPH,1
CB6R5_AE7,3350,NVOL,1
CB6R5_AE7,3351,NVOL,1
CB6R5_AE7,3352,NVOL,1
CB6R5_AE7,3353,NVOL,1
CB6R5_AE7,3354,NVOL,1
CB6R5_AE7,3355,IVOC,1
CB6R5_AE7,3356,IVOC,1
CB6R5_AE7,3357,IVOC,1
CB6R5_AE7,3358,IVOC,1
CB6R5_AE7,3359,IOLE,1
CB6R5_AE7,3359,PAR,4
CB6R5_AE7,3360,IOLE,1
CB6R5_AE7,3360,PAR,4
CB6R5_AE7,3361,NVOL,1
CB6R5_AE7,3362,NVOL,1
CB6R5_AE7,3363,NVOL,1
CB6R5_AE7,3364,NVOL,1
CB6R5_AE7,3365,NVOL,1
CB6R5_AE7,3366,IVOC,1
CB6R5_AE7,3367,IVOC,1
CB6R5_AE7,3368,IVOC,1
CB6R5_AE7,3369,IVOC,1
CB6R5_AE7,3370,ALDX,1
CB6R5_AE7,3370,PAR,6
CB6R5_AE7,3371,KET,1
CB6R5_AE7,3371,PAR,8
CB6R5_AE7,3372,NVOL,1
CB6R5_AE7,3373,NVOL,1
CB6R5_AE7,3374,NVOL,1
CB6R5_AE7,3375,NVOL,1
CB6R5_AE7,3376,NVOL,1
CB6R5_AE7,3377,IVOC,1
CB6R5_AE7,3378,IVOC,1
CB6R5_AE7,3379,IVOC,1
CB6R5_AE7,3380,IVOC,1
CB6R5_AE7,3381,PAR,10
CB6R5_AE7,3382,PAR,8
CB6R5_AE7,3383,NVOL,1
CB6R5_AE7,3384,NVOL,1
CB6R5_AE7,3385,NVOL,1
CB6R5_AE7,3386,NVOL,1
CB6R5_AE7,3387,NVOL,1
CB6R5_AE7,3388,IVOC,1
CB6R5_AE7,3389,IVOC,1
CB6R5_AE7,3390,IVOC,1
CB6R5_AE7,3391,IVOC,1
CB6R5_AE7,3392,PAR,10
CB6R5_AE7,3393,PAR,8
CB6R5_AE7,3394,NVOL,1
CB6R5_AE7,3395,NVOL,1
CB6R5_AE7,3396,NVOL,1
CB6R5_AE7,3397,NVOL,1
CB6R5_AE7,3398,NVOL,1
CB6R5_AE7,3399,IVOC,1
CB6R5_AE7,3400,IVOC,1
CB6R5_AE7,3401,IVOC,1
CB6R5_AE7,3402,IVOC,1
CB6R5_AE7,3403,PAR,10
CB6R5_AE7,3404,PAR,8
CB6R5_AE7,3405,PAR,8
CB6R5_AE7,3406,IVOC,1
CB6R5_AE7,3407,IVOC,1
CB6R5_AE7,3408,IVOC,1
CB6R5_AE7,3409,IVOC,1
CB6R5_AE7,3410,IVOC,1
CB6R5_AE7,3411,IVOC,1
CB6R5_AE7,3412,IVOC,1
CB6R5_AE7,3413,NVOL,1
CB6R5_AE7,3414,IVOC,1
CB6R5_AE7,3415,PAR,6
CB6R5_AE7,3416,IVOC,1
CB6R5_AE8,1,PAR,3
CB6R5_AE8,1,TOL,1
CB6R5_AE8,2,PAR,11
CB6R5_AE8,3,PAR,3
CB6R5_AE8,3,TOL,1
CB6R5_AE8,4,UNR,2
CB6R5_AE8,5,UNR,2
CB6R5_AE8,6,PAR,9
CB6R5_AE8,6,UNR,1
CB6R5_AE8,7,UNR,2
CB6R5_AE8,8,PAR,8
CB6R5_AE8,8,UNR,1
CB6R5_AE8,9,PAR,7
CB6R5_AE8,9,UNR,1
CB6R5_AE8,10,PAR,9
CB6R5_AE8,10,UNR,1
CB6R5_AE8,11,PAR,9
CB6R5_AE8,11,UNR,1
CB6R5_AE8,12,PAR,8
CB6R5_AE8,12,UNR,1
CB6R5_AE8,13,PAR,7
CB6R5_AE8,13,UNR,1
CB6R5_AE8,14,PAR,8
CB6R5_AE8,14,UNR,1
CB6R5_AE8,15,PAR,1
CB6R5_AE8,15,UNR,1
CB6R5_AE8,16,UNR,2
CB6R5_AE8,17,PAR,2
CB6R5_AE8,18,IVOCP6,1
CB6R5_AE8,19,PAR,7
CB6R5_AE8,19,UNR,1
CB6R5_AE8,20,PAR,6
CB6R5_AE8,20,UNR,1
CB6R5_AE8,21,PAR,7
CB6R5_AE8,21,UNR,1
CB6R5_AE8,22,IVOCP6,1
CB6R5_AE8,23,IVOCP6,1
CB6R5_AE8,24,IVOCP6,1
CB6R5_AE8,25,PAR,1
CB6R5_AE8,25,XYL,1
CB6R5_AE8,26,PAR,9
CB6R5_AE8,27,PAR,8
CB6R5_AE8,28,IVOCP6,1
CB6R5_AE8,29,IVOCP6,1
CB6R5_AE8,30,PAR,1
CB6R5_AE8,30,XYL,1
CB6R5_AE8,31,PAR,8
CB6R5_AE8,32,OLE,1
CB6R5_AE8,32,PAR,6
CB6R5_AE8,33,IOLE,1
CB6R5_AE8,34,PAR,1
CB6R5_AE8,34,UNR,2
CB6R5_AE8,35,PAR,10
CB6R5_AE8,35,UNR,1
CB6R5_AE8,36,PAR,2
CB6R5_AE8,36,XYL,1
CB6R5_AE8,37,PAR,2
CB6R5_AE8,37,XYL,1
CB6R5_AE8,38,PAR,10
CB6R5_AE8,39,PAR,2
CB6R5_AE8,39,XYL,1
CB6R5_AE8,40,PAR,7
CB6R5_AE8,41,PAR,4
CB6R5_AE8,42,IOLE,0.75
CB6R5_AE8,43,IVOCP6,1
CB6R5_AE8,44,PAR,1
CB6R5_AE8,44,XYL,1
CB6R5_AE8,45,PAR,9
CB6R5_AE8,46,IOLE,1
CB6R5_AE8,47,OLE,1
CB6R5_AE8,47,PAR,2
CB6R5_AE8,48,IOLE,1
CB6R5_AE8,48,PAR,1
CB6R5_AE8,49,PAR,1
CB6R5_AE8,49,UNR,5
CB6R5_AE8,50,PAR,1
CB6R5_AE8,50,UNR,2
CB6R5_AE8,51,PAR,2
CB6R5_AE8,51,XYL,1
CB6R5_AE8,52,PAR,2
CB6R5_AE8,52,XYL,1
CB6R5_AE8,53,PAR,2
CB6R5_AE8,53,XYL,1
CB6R5_AE8,54,PAR,3
CB6R5_AE8,54,XYL,1
CB6R5_AE8,55,PAR,2
CB6R5_AE8,55,XYL,1
CB6R5_AE8,56,PAR,3
CB6R5_AE8,57,IVOCP6,1
CB6R5_AE8,58,IVOCP6,1
CB6R5_AE8,59,PAR,2
CB6R5_AE8,59,XYL,1
CB6R5_AE8,60,PAR,2
CB6R5_AE8,60,XYL,1
CB6R5_AE8,61,PAR,4
CB6R5_AE8,62,IVOCP6,1
CB6R5_AE8,63,IVOCP6,1
CB6R5_AE8,64,OLE,1
CB6R5_AE8,64,PAR,2
CB6R5_AE8,65,OLE,1
CB6R5_AE8,65,PAR,2
CB6R5_AE8,66,IVOCP4,1
CB6R5_AE8,67,PAR,10
CB6R5_AE8,68,PAR,10
CB6R5_AE8,68,UNR,1
CB6R5_AE8,69,PAR,10
CB6R5_AE8,70,PAR,8
CB6R5_AE8,71,IVOCP6,1
CB6R5_AE8,73,PAR,8
CB6R5_AE8,74,PAR,3
CB6R5_AE8,74,XYL,1
